item_name,item_id,item_category_id,cleaned_name
"Disney Храбрая сердцем. Подарочное издание [PC, русская версия]",2855,28,disney храбрая сердцем подарочное издание 
"Disney. Epic Mickey. Две легенды [PC, Цифровая версия]",2856,31,disney epic mickey две легенды 
"Disney. Epic Mickey: Две Легенды (с поддержкой PS Move) [PS3, русская версия]",2857,19,disney epic mickey две легенды 
"Disney. Epic Mickey: Две Легенды [Xbox 360, русская версия]",2858,23,disney epic mickey две легенды 
"Disney. Infinity 2.0 (Marvel). Набор ""2 волшебных жетона""",2859,25,disney infinity 20 набор 2 волшебных жетона
"Disney. Infinity 2.0 (Marvel). Набор ""2+1"": ""Стражи Галактики"" (Звёздный лорд, Гамора, Локация ""Стра",2860,25,disney infinity 20 набор 21 стражи галактики звздный лорд гамора локация стра
"Disney. Infinity 2.0 (Marvel). Набор ""2+1"": ""Человек Паук"" (Человек Паук, Нова, Локация ""Человек Пау",2861,25,disney infinity 20 набор 21 человек паук человек паук нова локация человек пау
"Disney. Infinity 2.0 (Marvel). Персонаж ""Веном""",2862,25,disney infinity 20 персонаж веном
"Disney. Infinity 2.0 (Marvel). Персонаж ""Грут""",2863,25,disney infinity 20 персонаж грут
"Disney. Infinity 2.0 (Marvel). Персонаж ""Дональд Дак""",2864,25,disney infinity 20 персонаж дональд дак
"Disney. Infinity 2.0 (Marvel). Персонаж ""Дракс""",2865,25,disney infinity 20 персонаж дракс
"Disney. Infinity 2.0 (Marvel). Персонаж ""Енот Ракета""",2866,25,disney infinity 20 персонаж енот ракета
"Disney. Infinity 2.0 (Marvel). Персонаж ""Железный Кулак""",2867,25,disney infinity 20 персонаж железный кулак
"Disney. Infinity 2.0 (Marvel). Персонаж ""Зелёный гоблин""",2868,25,disney infinity 20 персонаж зелный гоблин
"Disney. Infinity 2.0 (Marvel). Персонаж ""Йонду""",2869,25,disney infinity 20 персонаж йонду
"Disney. Infinity 2.0 (Marvel). Персонаж ""Капитан Америка""",2870,25,disney infinity 20 персонаж капитан америка
"Disney. Infinity 2.0 (Marvel). Персонаж ""Ник Фьюри""",2871,25,disney infinity 20 персонаж ник фьюри
"Disney. Infinity 2.0 (Marvel). Персонаж ""Ронан""",2872,25,disney infinity 20 персонаж ронан
"Disney. Infinity 2.0 (Marvel). Персонаж ""Соколиный Глаз""",2873,25,disney infinity 20 персонаж соколиный глаз
"Disney. Infinity 2.0 (Marvel). Персонаж ""Тор""",2874,25,disney infinity 20 персонаж тор
"Disney. Infinity 2.0 (Marvel). Персонаж ""Халк""",2875,25,disney infinity 20 персонаж халк
"Disney. Infinity 2.0 (Marvel). Стартовый набор [PS3, русская версия]",2876,19,disney infinity 20 стартовый набор 
"Disney. Infinity 2.0 (Marvel). Стартовый набор [PS4, русская версия]",2877,20,disney infinity 20 стартовый набор 
"Disney. Infinity 2.0 (Marvel). Стартовый набор [Xbox 360, русская версия]",2878,23,disney infinity 20 стартовый набор 
"Disney. Infinity 2.0 (Marvel). Стартовый набор [Xbox One, русская версия]",2879,24,disney infinity 20 стартовый набор 
"Disney. Infinity 2.0. Персонаж ""Аладдин""",2880,25,disney infinity 20 персонаж аладдин
"Disney. Infinity 2.0. Персонаж ""Бэймакс""",2881,25,disney infinity 20 персонаж бэймакс
"Disney. Infinity 2.0. Персонаж ""Динь-Динь""",2882,25,disney infinity 20 персонаж диньдинь
"Disney. Infinity 2.0. Персонаж ""Малефисента""",2883,25,disney infinity 20 персонаж малефисента
"Disney. Infinity 2.0. Персонаж ""Мерида""",2884,25,disney infinity 20 персонаж мерида
"Disney. Infinity 2.0. Персонаж ""Стич""",2885,25,disney infinity 20 персонаж стич
"Disney. Infinity 2.0. Персонаж ""Хиро""",2886,25,disney infinity 20 персонаж хиро
"Disney. Infinity. Набор ""2 волшебных жетона""",2887,25,disney infinity набор 2 волшебных жетона
"Disney. Infinity. Набор ""2+1"": ""История Игрушек"" (Базз Лайтер, Джесси, Локация ""История Игрушек"")",2888,25,disney infinity набор 21 история игрушек 
"Disney. Infinity. Набор ""2+1"": ""Одинокий рейнджер"" (Джон Рид, Тонто, Локация ""Одинокий Рейнджер"")",2889,25,disney infinity набор 21 одинокий рейнджер 
"Disney. Infinity. Набор ""2+1"": ""Тачки"" (Молния МакКуин, Холли Делюкс, Локация ""Тачки"")",2890,25,disney infinity набор 21 тачки 
"Disney. Infinity. Набор ""3 Персонажа"": ""Добрые герои"" (Майк Вазовски, Барбосса, Миссис Исключительна",2891,25,disney infinity набор 3 персонажа добрые герои майк вазовски барбосса миссис исключительна
"Disney. Infinity. Набор ""3 Персонажа"": ""Злодеи"" (Рендалл, Дэви Джонс, Синдром)",2892,25,disney infinity набор 3 персонажа злодеи 
"Disney. Infinity. Персонаж ""Анна""",2893,25,disney infinity персонаж анна
"Disney. Infinity. Персонаж ""Базз Лайтер"" (Прозрачный)",2894,25,disney infinity персонаж базз лайтер 
"Disney. Infinity. Персонаж ""Барбосса""",2895,25,disney infinity персонаж барбосса
"Disney. Infinity. Персонаж ""Ванилопа""",2896,25,disney infinity персонаж ванилопа
"Disney. Infinity. Персонаж ""Виолетта""",2897,25,disney infinity персонаж виолетта
"Disney. Infinity. Персонаж ""Волшебник Микки""",2898,25,disney infinity персонаж волшебник микки
"Disney. Infinity. Персонаж ""Вуди""",2899,25,disney infinity персонаж вуди
"Disney. Infinity. Персонаж ""Даш""",2900,25,disney infinity персонаж даш
"Disney. Infinity. Персонаж ""Джек Воробей"" (Прозрачный)",2901,25,disney infinity персонаж джек воробей 
"Disney. Infinity. Персонаж ""Джек Скеллингтон""",2902,25,disney infinity персонаж джек скеллингтон
"Disney. Infinity. Персонаж ""Дэви Джонс""",2903,25,disney infinity персонаж дэви джонс
"Disney. Infinity. Персонаж ""Майк Вазовски""",2904,25,disney infinity персонаж майк вазовски
"Disney. Infinity. Персонаж ""Миссис Исключительная""",2905,25,disney infinity персонаж миссис исключительная
"Disney. Infinity. Персонаж ""Молния МакКуин"" (Прозрачный)",2906,25,disney infinity персонаж молния маккуин 
"Disney. Infinity. Персонаж ""Мэтр""",2907,25,disney infinity персонаж мэтр
"Disney. Infinity. Персонаж ""Ральф""",2908,25,disney infinity персонаж ральф
"Disney. Infinity. Персонаж ""Рапунцель""",2909,25,disney infinity персонаж рапунцель
"Disney. Infinity. Персонаж ""Рендалл""",2910,25,disney infinity персонаж рендалл
"Disney. Infinity. Персонаж ""Салли"" (Прозрачный)",2911,25,disney infinity персонаж салли 
"Disney. Infinity. Персонаж ""Синдром""",2912,25,disney infinity персонаж синдром
"Disney. Infinity. Персонаж ""Франческо Бернулли""",2913,25,disney infinity персонаж франческо бернулли
"Disney. Infinity. Персонаж ""Эльза""",2914,25,disney infinity персонаж эльза
"Disney. Infinity. Стартовый набор [PS3, русская версия]",2915,19,disney infinity стартовый набор 
"Disney. Infinity. Стартовый набор [Xbox 360, русская версия]",2916,23,disney infinity стартовый набор 
"Disney. LEGO Пираты Карибского Моря [PC, Цифровая версия]",2917,31,disney lego пираты карибского моря 
"Disney. LEGO Пираты Карибского моря (Classics) [Xbox 360, русская версия]",2918,23,disney lego пираты карибского моря 
"Disney. LEGO Пираты Карибского моря (Essentials) [PS3, русская версия]",2919,19,disney lego пираты карибского моря 
"Disney. LEGO Пираты Карибского моря (Essentials) [PSP, русская версия]",2920,21,disney lego пираты карибского моря 
"Disney. Split/Second. Velocity (Essentials) [PSP, русская версия]",2921,21,disney splitsecond velocity 
"Disney. Алиса в стране Чудес [PC, Цифровая версия]",2922,31,disney алиса в стране чудес 
"Disney. Игры для девочек. W.I.T.C.H. Чародейки [PC, Jewel]",2923,30,disney игры для девочек witch чародейки 
"Disney. Игры для девочек. Принцесса и лягушка [PC, Jewel, русская версия]",2924,30,disney игры для девочек принцесса и лягушка 
"Disney. Игры для девочек. Принцессы. Королевская свадьба Золушки [PC, Jewel]",2925,30,disney игры для девочек принцессы королевская свадьба золушки 
"Disney. Игры для девочек. Рапунцель. Запутанная история [PC, Jewel]",2926,30,disney игры для девочек рапунцель запутанная история 
"Disney. История Игрушек. Большой Побег [PC, Цифровая версия]",2927,31,disney история игрушек большой побег 
"Disney. История Игрушек: Парк развлечений [PC, Цифровая версия]",2928,31,disney история игрушек парк развлечений 
"Disney. Любимые герои. LEGO Пираты Карибского Моря [PC, Jewel]",2929,30,disney любимые герои lego пираты карибского моря 
"Disney. Любимые герои. История Игрушек: Большой побег [PC, Jewel]",2930,30,disney любимые герои история игрушек большой побег 
"Disney. Любимые герои. Тачки 2 [PC, Jewel]",2931,30,disney любимые герои тачки 2 
"Disney. Медвежонок Винни и его друзья [PC, Цифровая версия]",2932,31,disney медвежонок винни и его друзья 
"Disney. Мир героев [PC, Цифровая версия]",2933,31,disney мир героев 
"Disney. Миссия Дарвина (Essentials) [PSP, русская версия]",2934,21,disney миссия дарвина 
"Disney. Миссия Дарвина [PC, Цифровая версия]",2935,31,disney миссия дарвина 
"Disney. Миссия Дарвина [PS3, русская версия]",2936,19,disney миссия дарвина 
"Disney. Миссия Дарвина [Xbox 360, русская документация]",2937,23,disney миссия дарвина 
"Disney. Мультачки. Байки Мэтра [PC, Цифровая версия]",2938,31,disney мультачки байки мэтра 
"Disney. Пираты Карибского моря. На краю света (Essentials) [PSP, русская версия]",2939,21,disney пираты карибского моря на краю света 
"Disney. Пираты Карибского моря. На краю света [PS3, русская документация]",2940,19,disney пираты карибского моря на краю света 
"Disney. Пираты Карибского моря. Сундук мертвеца (Essentials) [PSP, русская документация]",2941,21,disney пираты карибского моря сундук мертвеца 
